product_name,raw_category,ondc_domain,district
Handwoven Plastic Fruit Basket,Home Décor,RET16,Srikakulam
Floating Lotus Flower Tealight Candles - Set of 6,Pooja,RET16,Srikakulam
Sonchiraiya Pink Colour Mini Jute Bag pack of 6,Home Décor,RET16,Srikakulam
Sonchiraiya Paspu/Kumkuma  Orange Colour Bag pack of 12,Home Décor,RET16,Srikakulam
Sonchiraiya Blouse,Fashion,RET12,Srikakulam
Party Wear Organza Multicolor Saree,Fashion,RET12,Srikakulam
Sonchiraiya Orange and Green Color Candles Pack of 4,Pooja,RET16,Srikakulam
Sonchiraiya Navy Blue Mini Jute Bag pack of 6,Home Décor,RET16,Srikakulam
Mulmul Cotton Saree For Women,Fashion,RET12,Srikakulam
Sonchiraiya Mini Jute Bag (Pack Of 6),Home Décor,RET16,Srikakulam
Miniature Clay Diya Tealight Candle Holder (Pack of 12),Pooja,RET16,Srikakulam
"""Floral Print Cotton Bedsheet with Pillow Covers""",Home Décor,RET16,Srikakulam
Cute cartoon panda printed lunch bag,Home Décor,RET16,Srikakulam
"Beautiful Handloom Pure Cotton Saree With Blouse Piece, Village Life Print Saree",Fashion,RET12,Srikakulam
Jute Bags Baby Blue Color for Return Gifts ( pack of 12),Home Décor,RET16,Srikakulam
Jute Bags For Gifting Pink Color (pack of 12),Home Décor,RET16,Srikakulam
Home Decoration Pink Color Candles Pack of 4,Pooja,RET16,Srikakulam
Home Decoration Candles Pack of 8,Pooja,RET16,Srikakulam
Blue and White Beaded Basket,Home Décor,RET16,Srikakulam
Gift Jute Bags (pack of 12),Home Décor,RET16,Srikakulam
Sonchiraiya Green White Flower Candle [ Pack of 3],Pooja,RET16,Srikakulam
Green Color Mini Jute Bag pack of 6,Home Décor,RET16,Srikakulam
Green and Brown Handwoven Tote Bag with Magnetic Snap Closure,Home Décor,RET16,Srikakulam
Green Floating Flower Candle,Pooja,RET16,Srikakulam
Gold Planted Bangles,Jewellary,RET12,Srikakulam
Giftings for Jute Bags Red Color [12 pcs],Home Décor,RET16,Srikakulam
Gadwal Pattu Saree,Fashion,RET12,Srikakulam
Purple Handloom Pure Mysore Silk Saree With Lotus Butta Design,Fashion,RET12,Srikakulam
"Floating Rose Flower Candles, Set of 6",Pooja,RET16,Srikakulam
Mini Elephant Showpiece (Set 2),Home Décor,RET16,Srikakulam
Maroon and gold silk saree with peacock motifs,Fashion,RET12,Srikakulam
Daily Wear Cotton Saree (Blue),Fashion,RET12,Srikakulam
Lakhani Cotten Saree,Fashion,RET12,Srikakulam
The Himalaya Craft Mitti Cool Terracotta Clay Decorative Jhumar,Home Décor,RET16,Srikakulam
Ceramic Rabbit Showpiece pack of 2,Home Décor,RET16,Srikakulam
Sonchiraiya Brown Color Cotton Saree Pack of 1,Fashion,RET12,Srikakulam
Blue Handloom Cotton Saree With Blouse Piece,Fashion,RET12,Srikakulam
Navy Blue Colour Jute Thamboolam Bags Return Gifts [12 Pcs],Home Décor,RET16,Srikakulam
Sonchiraiya Purple Color Flower Candles Pack of 4,Pooja,RET16,Srikakulam
Blue and White Striped Handwoven Market Tote Bag,Home Décor,RET16,Srikakulam
Beautiful Mulmul Cotton Saree,Fashion,RET12,Srikakulam
Ceramic Parrot Showpiece pack of 2,Home Décor,RET16,Srikakulam
Wire Bag Pink And Green,Home Décor,RET16,Srikakulam
Handwoven Plastic Basket with Red and White Checkered Pattern,Home Décor,RET16,Srikakulam
Gold Plated Pink & Green Stone Bangle Set,Jewellary,RET12,Srikakulam
Red and Yellow Beaded Basket with Crown Design,Home Décor,RET16,Srikakulam
SONCHIRAIYA WIRE LUNCH BASKET,Home Décor,RET16,Srikakulam
Handwoven Lunch Bag,Home Décor,RET16,Srikakulam
Handmade Pink Plastic Flower Basket with Green Handle,Home Décor,RET16,Srikakulam
Women's Embroidered Cotton Silk Saree Blouse Piece,Fashion,RET12,Srikakulam
SONCHIRAIYA Readymade Blouse -005 Gold,Fashion,RET12,Srikakulam
GOLD PLATED BANGLE -SET 4,Jewellary,RET12,Srikakulam
Black and gold embroidered brocade blouse with short sleeves,Fashion,RET12,Srikakulam
Purple and White Beaded Basket,Home Décor,RET16,Srikakulam
sonchiraiya Blouse,Fashion,RET12,Srikakulam
Women's Blue Embroidered Silk Saree Blouse,Fashion,RET12,Srikakulam
Handwoven Plastic Grocery Basket,Home Décor,RET16,Srikakulam
Sonchiraiya Wool Door Hanging Mala03,,MISSING,Srikakulam
Jewellery set for one gram gold 01,Jewellary,RET12,Srikakulam
Jewellery set,Jewellary,RET12,Srikakulam
Red and Yellow Beaded Basket,Home Décor,RET16,Srikakulam
GOLD PLATED BANGLES-SET,Jewellary,RET12,Srikakulam
Flower Candles for Home Decor Pack of 4,Pooja,RET16,Srikakulam
Macrame Leaf Design Wall Hanging,Home Décor,RET16,Srikakulam
sonchiraiya Blouse,Fashion,RET12,Srikakulam
Sonchiraiya Door Hanging mala04,,MISSING,Srikakulam
Yellow Saree With Peacock Feather Design,Fashion,RET12,Srikakulam
"Elephant Wall Hanging, Handmade Macrame Elephant Head, Home Decor",Home Décor,RET16,Srikakulam
Handmade Beaded Macrame Chandelier Lamp Shade,Home Décor,RET16,Srikakulam
Handmade tricolor plastic crochet basket,Home Décor,RET16,Srikakulam
"Macrame Hanging Planter with 2 Pots, Yellow and Blue",Home Décor,RET16,Srikakulam
Handwoven Market Basket with Double Handles,Home Décor,RET16,Srikakulam
Black and White Beaded Basket,Home Décor,RET16,Srikakulam
White and Pink Beaded Flower Basket,Home Décor,RET16,Srikakulam
Wire Bag Orange and Blue Colour,Home Décor,RET16,Srikakulam
Handwoven PP Plastic Market Basket,Home Décor,RET16,Srikakulam
Handwoven Colorful Plastic Tote Bag,Home Décor,RET16,Srikakulam
Handwoven Multicolor Plastic Tote Bag _01,Home Décor,RET16,Srikakulam
Handwoven Striped Plastic Tote Bag,Home Décor,RET16,Srikakulam
Sonchiraiya Handmade Wire Bag For Shopping,Home Décor,RET16,Srikakulam
Handwoven Striped Tote Bag,Home Décor,RET16,Srikakulam
Red and White Beaded Basket with Handle,Home Décor,RET16,Srikakulam
Strawberry Fields Forever Handwoven Jute Tote Bag,Home Décor,RET16,Vizag
Floral Jute Bag,Home Décor,RET16,Vizag
Floral Jute Bag,Home Décor,RET16,Vizag
SEA SHELL SMALL GANESH IN SHELLS,Home Décor,RET16,Vizag
Colorful Seashell Bracelet,Home Décor,RET16,Vizag
Colorful Seashell Bracelet,Home Décor,RET16,Vizag
Carved Bone Hair Stick,Pooja,RET16,Vizag
Clay Set of 2 Handmade Decorative Flower Painted Earthen Pots,Home Décor,RET16,Vizag
Organic Herbal Incense Cones - 100% Natural,Home Décor,RET16,Vizag
Set of 3 Small Round White and Brown Ceramic Pots,Home Décor,RET16,Vizag
CLAY Terracotta Incense Burner,Home Décor,RET16,Vizag
Cranes Pair Birds for Home & Office Table Decoration,Home Décor,RET16,Vizag
**Natural Cotton Canvas Tote Bag**,Home Décor,RET16,Vizag
Blue Embroidered Jute Bag,Home Décor,RET16,Vizag
Purple Jute Bag with Paisley Print,Home Décor,RET16,Vizag
"""Jute Bag with Pink and Green Geometric Print""",Home Décor,RET16,Vizag
Elegant Leather Hair Stick,Pooja,RET16,Vizag
Paw-some Bamboo Mugs,Home Décor,RET16,Vizag
Porcelain Peengan Black Ceramic Sitting Ganesha Statue - AKP,Home Décor,RET16,Vizag
Handmade Jute Bottle Bag with Green Floral Print,Home Décor,RET16,Vizag
Red and Blue Geometric Jute Tote Bag,Home Décor,RET16,Vizag
**Handwoven Wicker Picnic Basket with Lid and Handle** - BIG,Home Décor,RET16,Vizag
Hour glass minute,Home Décor,RET16,Vizag
Peengan Dancing Indian Woman Figurine,Home Décor,RET16,Vizag
Peengan  A Pair of Vintage White Ceramic Elephant Figurines,Home Décor,RET16,Vizag
Peengan  Pair of Vintage Brown Ceramic Pedestal Bowls,Kitchen,RET16,Vizag
TRAIN WITH 3 BOGIES YETIKOPAKKA TOY WOODDEN PRODUCT,Home Décor,RET16,Vizag
100 % NATURAL COW DUNG CAKE,Food,RET10,Vizag
Love Food Hate Waste Market Tote Bag,Home Décor,RET16,Vizag
Wicker Oval Basket,Home Décor,RET16,Vizag
Wicker Oval Basket,Home Décor,RET16,Vizag
Heart-Shaped Candles,Pooja,RET16,Vizag
Set of 3 Small White and Blue Speckled Ceramic Bowls,Kitchen,RET16,Vizag
Krishna Wall Hanging,Home Décor,RET16,Vizag
Krishna Wall Hanging,Home Décor,RET16,Vizag
Krishna Wall Hanging,Home Décor,RET16,Vizag
Cowrie Shell Necklace,Jewellary,RET12,Vizag
Unique Handmade Clay Incense Burner,Kitchen,RET16,Vizag
Sea Shell Bird Pair Small Home Decor,Home Décor,RET16,Vizag
Purple Zippered Pencil Case,Fashion,RET12,Vizag
Jute Bag with Red Butterfly Print,Home Décor,RET16,Vizag
Wicker Picnic Basket with Lid and Handle SMALL,Home Décor,RET16,Vizag
Scented Heart-Shaped Candles,Pooja,RET16,Vizag
Set of 3 Floating Heart Shaped Candles,Pooja,RET16,Vizag
Black Hair Stick with Diamond Shape Inlay,Pooja,RET16,Vizag
Vintage Wooden Spinning Top Toy,Home Décor,RET16,Vizag
Indian Traditional Couple Showpiece for Home Decor,Home Décor,RET16,Vizag
Wooden Hand Painted Balaji Idol,Home Décor,RET16,Vizag
Brown and White Spotted Seashell,Home Décor,RET16,Vizag
Handmade Seashell Hair Clip,Fashion,RET12,Vizag
Handmade seashell hair clip,Fashion,RET12,Vizag
Peengan Vintage Hand Painted Ceramic Fish Figurine,Home Décor,RET16,Vizag
DOLL IN DOLL 5 YETIKOPPAKA TOY WOODEN PRODUCT,Home Décor,RET16,Vizag
STANDING AND MOVING GANESHA,Home Décor,RET16,Vizag
Sri Krishna,Home Décor,RET16,Vizag
Handcrafted Rose Wood Carved Veena with Tabala Set,Home Décor,RET16,Vizag
Wooden Handicrafted Paddy Lady Doll Toy Home D�cor,Home Décor,RET16,Vizag
MEDIUM HAND BAG 007,Home Décor,RET16,Vizag
MEDIUM HAND BAG 008,Home Décor,RET16,Vizag
Sandalwood Incense Cones,Fashion,RET12,Vizag
Red and White Jute Bag with Zipper and Floral Print,Home Décor,RET16,Vizag
Jute Bag with Tree Print,Home Décor,RET16,Vizag
Jute Tote Bag - Reusable Grocery Shopping Bag,Home Décor,RET16,Vizag
"Pencil Case, Orange Canvas Pencil Pouch, Zipper Pencil Bag for School Kids, Stationery Storage Bag for Office Supplies",Home Décor,RET16,Vizag
Small Floral Jute Bag with Pink Trim,Home Décor,RET16,Vizag
Natural Jute Tote Bag,Home Décor,RET16,Vizag
Zipper Pen Bag,Home Décor,RET16,Vizag
Stylish and Eco-friendly Jute Tote Bag with Red Handles,Home Décor,RET16,Vizag
Elegant Silver Plated Adjustable Ring with Aquamarine Rhinestone,Pooja,RET16,Vizag
Gold Plated Green Stone Necklace,Jewellary,RET12,Vizag
Elegant Rhinestone Necklace and Earring Set,Jewellary,RET12,Vizag
Tree of Life Tote Bag,Home Décor,RET16,Vizag
Tree of Life Tote Bag,Home Décor,RET16,Vizag
Handmade Jute Bag with Geometric Design,Home Décor,RET16,Vizag
Jute tote bag with zipper and colorful leaf pattern,Home Décor,RET16,Vizag
Striped Jute Bag,Home Décor,RET16,Vizag
Handwoven Striped Jute Tote Bag with Zipper and Embroidered Detail,Home Décor,RET16,Vizag
Wicker Round Basket,Home Décor,RET16,Vizag
Wicker Picnic Basket with Lid and Handle,Home Décor,RET16,Vizag
Scented Candles in Hand-Painted Ceramic Bowls,Pooja,RET16,Vizag
Set of 3 Vintage Miniature Clay Pots,,MISSING,Vizag
3-Tiered Wooden Dollhouse,,MISSING,Vizag
* Wooden Desk Organizer with Pen Holder and Coaster* Bamboo Desk Organizer with Inlay Design*,,MISSING,Vizag
Handmade Natural Bamboo Mugs with Handle,Home Décor,RET16,Vizag
"""Traditional Indian Wedding Couple Dolls.""",,MISSING,Vizag
Blue Floral Jute Zipper Pouch,Fashion,RET12,Vizag
 **Title:** Handcrafted Cotton Tote Bag with Warli Painting,Home Décor,RET16,Vizag
Blue Jute Bag with White Tribal Print,Home Décor,RET16,Vizag
Little Mermaid Handbag,Home Décor,RET16,Vizag
Peengan  Vintage Hand-Painted Ceramic Rooster and Hen Figurine,Home Décor,RET16,Vizag
Peengan Home Decor* Cow and Calf Collectible Figurine,Home Décor,RET16,Vizag
Handmade Wooden Yetikoppaka Toy Vespa Scooter,Home Décor,RET16,Vizag
BUTTA BOMMA TOY YETIKOPPAKA WOODEN ITEM,kids,RET12,Vizag
SEA SHELL SMALL TURTLE,Home Décor,RET16,Vizag
SEA SHELL FLOWER MULTI COLOUR,Home Décor,RET16,Vizag
SEA SHELL GANESHA WITHOUT ARCH,Home Décor,RET16,Vizag
SEA SHELL GANESHA MEDIUM,Home Décor,RET16,Vizag
SEA SHELL GANESH SAMLL,Home Décor,RET16,Vizag
Sea Shell Birds Pair Decor Item,Home Décor,RET16,Vizag
Small hand bag0001,Home Décor,RET16,Vizag
Wooden Veena Home Decor Showpiece,Home Décor,RET16,Vizag
Small hand bag0002,Home Décor,RET16,Vizag
Small hand bag00011,Home Décor,RET16,Vizag
MEDIUM HAND BAG 00010,Home Décor,RET16,Vizag
MEDIUM HAND BAG 0009,Home Décor,RET16,Vizag
Small hand bag006,Home Décor,RET16,Vizag
Bird Nest Decor Artificial 3 Birds Nest Hanging for Balcony|Home Decor Wall Hanging Showpiece,Home Décor,RET16,Vizag
Seashell Ganesha Statue - Handmade Divine Decor,Home Décor,RET16,Vizag
Black Beads Mangalsutra with Butterfly Pendant,Jewellary,RET12,Vizag
Black Beads Mangalsutra with Gold Pendant for Women,Jewellary,RET12,Vizag
Gold Plated Traditional Mangalsutra for Women,Jewellary,RET12,Vizag
Pink Trimmed Jute Bag With Telugu Quote,Home Décor,RET16,Vizag
Disposable Coffee Cups with Rolled Rim - Perfect for Hot and Cold Beverages 50 Pack of 12oz,,MISSING,Vizag
Eco-Friendly Disposable Areca Leaf Bowls - 4 Inches,Kitchen,RET16,Vizag
Krishna Idol 12 Inch Standing Blue,Home Décor,RET16,Vizag
Handmade Cloth Doll in Traditional Indian Attire with National Flag,hand looms,RET12,Vizag
Traditional Indian Goddess Lakshmi Idol in a Swing for Home Decor,Home Décor,RET16,Vizag
Goddess Lakshmi Sitting on Throne Statue for Home Decor and Temple,Home Décor,RET16,Vizag
"Indian God and Goddess Statues for Home Decor and Temple Worship""",Home Décor,RET16,Vizag
Handmade Indian Traditional Bommalatam Kolu Doll for Home Decor and Festival,Home Décor,RET16,Vizag
Indian Traditional Couple Dolls for Wedding Theme Decoration,Home Décor,RET16,Vizag
Handmade Indian Dolls in Traditional Marathi Wedding Outfits,Home Décor,RET16,Vizag
South Indian Wedding Dolls Set,,MISSING,Vizag
Beautiful and intricately designed Bal Gopal idol for your home temple,Home Décor,RET16,Vizag
Indian Wedding Couple Dolls Set with Traditional Outfits and Accessories for Home Decor and Gifting,Home Décor,RET16,Vizag
Goddess Andal Bommai,,MISSING,Vizag
Kollam Bommai Golu Dolls Set of 3 for Golu Decoration,Home Décor,RET16,Vizag
Kollam Bommai Golu Dolls - Set of 3 Traditional Indian Dolls for Home Decor and Festival Celebrations,Home Décor,RET16,Vizag
Dancing Dolls in Traditional Indian Costumes for Home Decor and Festive Occasions,Home Décor,RET16,Vizag
Indian Wedding Doll Set for Auspicious Occasions,,MISSING,Vizag
Handmade Indian Classical Dancer Dolls Traditional Indian Dancing Dolls,Home Décor,RET16,Vizag
Dancing Dolls in Traditional Indian Costumes,,MISSING,Vizag
Handmade Indian Couple in Traditional Dress Figurines,Home Décor,RET16,Vizag
Buy Handmade Indian Classical Musician Doll Playing Veena - Traditional Folk Art Home Decor Showpiece,Home Décor,RET16,Vizag
Handmade Indian Folk Dancer Figurine - Colorful and Detailed Traditional Indian Doll,Home Décor,RET16,Vizag
"Traditional Indian Couple in Wedding Attire, South Indian Bommai Golu Dolls, 6 Inches",,MISSING,Vizag
Decorative velvet laddu gopal bed for home temple,Food,RET10,Vizag
Golu Doll Set for Navratri at Best Price,,MISSING,Vizag
Indian Ethnic Designer Silk Thread Bangle Set (Purple),Jewellary,RET12,Vizag
Pink Silk Thread Bangle Set with Kundan Stones for Women and Girls,Jewellary,RET12,Vizag
"Exquisite Indian Bride Doll in Traditional Pink Lehenga on a Miniature Swing - Perfect for Home Decor and Gifting""",Home Décor,RET16,Vizag
Bridal Doll in Traditional Indian Saree,Fashion,RET12,Vizag
Designer Latkan Key Chain | Handmade Latkans for Car & Home Decor | Set of 3 Latkans | Unique Gift Item,Jewellary,RET12,Vizag
Unique Handmade Beaded Keychain,Jewellary,RET12,Vizag
Jute bag with butterfly print green and white,Home Décor,RET16,Vizag
Red  Bag with Long Handles and Zipper Closure,Home Décor,RET16,Vizag
Jute Bag with Red Ribbon,Home Décor,RET16,Vizag
Small Blue Jute  Bag with Red Heart Print,Home Décor,RET16,Vizag
Small Burlap Tote Bag with Green Trim,Home Décor,RET16,Vizag
Jute Bag with Zipper and Reinforced Stitching,Home Décor,RET16,Vizag
Red Jute Bag with Reinforced Stitching and Double Handles,Home Décor,RET16,Vizag
Peacock Print Jute Bag with Zipper Closure,Home Décor,RET16,Vizag
Jute Lunch Bag with Dual Compartment and Zipper Closure,Home Décor,RET16,Vizag
Red and Yellow Printed Jute Bag,Home Décor,RET16,Vizag
Jute Lunch Bag with Floral Print,Home Décor,RET16,Vizag
Purple Jute Bag with Floral Print,Home Décor,RET16,Vizag
Jute Tote Bag with Green Bird Print,Home Décor,RET16,Vizag
Pink Floral Jute Tote Bag with Double Handles and Magnetic Snap Closure,Home Décor,RET16,Vizag
Purple Jute Bag with Colorful Elephant Print and Zipper Closure,Home Décor,RET16,Vizag
Gold Plated AD Stone Studded Earrings with Push Back Closure for Women,Jewellary,RET12,Vizag
Gold Plated Kundan and Meenakari Peacock Jhumka Earrings with Ruby and Emerald Stones,Jewellary,RET12,Vizag
Gold Plated Traditional Indian Jhumka Earrings with Cubic Zirconia Stones for Women,Jewellary,RET12,Vizag
Dolphin Shape Gold Plated Tops with Cubic Zirconia Stones,Jewellary,RET12,Vizag
Gold Plated Cubic Zirconia Flower Drop Earrings,Jewellary,RET12,Vizag
Gold Filled Circle Drop Earrings with Black Cubic Zirconia,Jewellary,RET12,Vizag
Gold Plated Flower Shape Cubic Zirconia Drop Earrings for Women,Jewellary,RET12,Vizag
Gold Plated Kundan and Pearl Stud Earrings,Jewellary,RET12,Vizag
Gold Traditional Indian Jhumka Earrings with Pink Stones,Jewellary,RET12,Vizag
Gold Teardrop Stud Earrings,Jewellary,RET12,Vizag
Gold Temple Jhumka Earrings with Pink Stones,Jewellary,RET12,Vizag
Gold Goddess Lakshmi Hanging Jhumka Earrings With Ruby and White Stones,Jewellary,RET12,Vizag
Gold Plated Kundan and Pearl Drop Earrings with Green and Red Stones,Jewellary,RET12,Vizag
Yellow Gold Ball Drop Earrings,Jewellary,RET12,Vizag
Gold Plated Filigree Bell Earrings with Pink Stones,Jewellary,RET12,Vizag
Gold Plated Traditional Indian Jhumka Earrings with Ruby and Emerald Stones,Jewellary,RET12,Vizag
Gold Plated Adjustable Finger Ring With Ruby and Emerald Stones,Jewellary,RET12,Vizag
Traditional Gold Plated Leaf Design Finger Ring With Ruby Stone,Jewellary,RET12,Vizag
"Gold Pendant Necklace with Intricate Peacock Design and Ruby and Emerald Stones""",Jewellary,RET12,Vizag
Gold Singapore Chain Necklace for Men and Women - 20 Inches,Jewellary,RET12,Vizag
Jute Bag with Colorful Floral Design,Home Décor,RET16,Vizag
Hand-painted canvas bag with vibrant floral design,Home Décor,RET16,Vizag
Jute Bag with African Fish Design,Home Décor,RET16,Vizag
Pink Polka Dot Jute Bottle Bag,Home Décor,RET16,Vizag
Peacock Printed Jute Bag,Home Décor,RET16,Vizag
Jute Bag with Blue Ganesha,Home Décor,RET16,Vizag
Hand-painted Peacock Jute Bag,Home Décor,RET16,Vizag
Jute Bag with Tree Design,Home Décor,RET16,Vizag
Strawberry Print Canvas Bag,Home Décor,RET16,Vizag
Jute Bag with Colorful Leaf Prints,Home Décor,RET16,Vizag
"Lunch Bag for Men Women Kids, Leakproof Lunch Box for Work, School, Picnic, Travel, Reusable Lunch Tote Bag with Adjustable Shoulder Strap, Blue",Home Décor,RET16,Vizag
Orange Canvas Zipper Pouch,Fashion,RET12,Vizag
**Jute bag with colorful floral print**,Home Décor,RET16,Vizag
"Black Drawstring Bag with ""Joy of Reading"" Design",Home Décor,RET16,Vizag
Black Music World Drawstring Bag,Home Décor,RET16,Vizag
Jute Bag with Welcome and Thank You Print,Home Décor,RET16,Vizag
Eco-Friendly Jute Wine Bottle Bag with Cotton Lining and Drawstring Closure,Home Décor,RET16,Vizag
Jute Tote Bag with Colorful Tribal Art Design,Home Décor,RET16,Vizag
